1431785164.556000, /muse/acc, 54.687584, 992.189, 152.344
1431785167.363000, /muse/elements/raw_fft3, 7.9622483, 11.54554, 11.698479, 11.95389, 11.6403265, 10.725934, 7.0739017, 7.0455074, 3.9765532, 2.7105002, 0.9530908, 0.5316211, -3.0322337, -2.7122188, -2.79753, -2.5227208, -4.4741015, -6.8628287, -7.8642993, -8.005013, -8.202382, -6.1125503, -9.19297, -12.432733, -9.738204, -14.020103, -10.695036, -4.2844105, -6.3929305, -7.508582, -4.056918, -4.0230064, -4.859526, -3.4582546, -9.190793, -8.053263, -5.4286985, -5.3688774, -5.542912, -2.8879306, -2.9732273, -4.9977336, -9.424722, -5.71788, -7.8061967, -10.709116, -13.186664, -12.859941, -5.935494, -5.8746934, -10.311559, -8.529746, -15.694258, -10.339708, -9.160928, -8.613447, -11.064761, -17.32432, -19.584085, -27.737047, -25.077518, -15.179108, -14.177482, -11.896264, -9.797778, -10.26091, -8.236301, -8.192679, -8.488417, -9.366811, -5.328589, -6.6172113, -9.229772, -6.9635096, -3.5276973, -4.9274445, -7.7187667, -5.588056, -8.377165, -13.8424425, -15.634838, -11.57294, -12.740744, -5.748478, -3.4227667, -7.7514815, -17.433605, -13.985826, -17.90925, -8.1050625, -5.5439787, -12.406008, -16.262484, -12.555338, -10.166134, -12.401887, -8.699232, -9.964365, -13.6760645, -7.1518855, -12.574985, -13.331081, -13.721357, -14.520043, -8.030507, -9.394672, -10.935813, -12.51854, -11.415958, -10.604529, -13.962135, -11.299696, -12.457114, -15.202404, -17.004597, -12.355934, -0.96549994, -3.7699842, -11.616207, -10.989344, -10.279171, -14.339327, -20.496908, -16.885263, -15.663399, -17.077436, -18.136753, -14.558827, -16.465357
1431785167.363000, /muse/elements/low_freqs_absolute, 0.98755544, 0.6077003, 0.56092525, 0.93074745
1431785167.363000, /muse/elements/alpha_absolute, 0.60843575, 0.097946264, 0.44977736, 0.7443476
1431785167.363000, /muse/elements/beta_absolute, 0.7797291, -0.13787521, 0.41926816, 0.63055557
1431785167.363000, /muse/elements/delta_absolute, 0.7024487, 0.3980185, 0.26881593, 0.7381401
1431785167.363000, /muse/elements/gamma_absolute, 0.6448032, -0.668767, 0.25309178, 0.6492799
1431785167.363000, /muse/elements/theta_absolute, 0.6699961, 0.1908458, 0.25078744, 0.4848857
1431785167.363000, /muse/elements/alpha_session_score, 0.8947368, 0.5625, 0.44827586, 1.0
1431785167.363000, /muse/elements/beta_session_score, 0.6666667, 0.5, 1.0, 0.2962963
1431785167.363000, /muse/elements/delta_session_score, 0.7741935, 0.59090906, 0.0, 0.8032787
1431785167.363000, /muse/elements/gamma_session_score, 0.82051283, 0.4814815, 0.95, 0.74285716
1431785167.363000, /muse/elements/theta_session_score, 1.0, 0.58536583, 0.029411765, 0.6388889
1431785167.376000, /muse/acc, 50.7813301086, 996.095336914, 152.343994141
1431785167.376000, /muse/drlref, 1651612.875, 1654838.75
1431785167.395000, /muse/acc, 50.7813301086, 996.095336914, 156.250244141
1431785167.418000, /muse/acc, 54.6875839233, 996.095336914, 152.343994141
1431785167.440000, /muse/acc, 54.6875839233, 996.095336914, 156.250244141
1431785167.440000, /muse/eeg, 858.679748535, 820.845214844, 873.484558105, 852.09979248
1431785167.440000, /muse/eeg/quantization, 1, 1, 1, 1
1431785167.440000, /muse/eeg, 853.744812012, 820.845214844, 870.194580078, 832.360046387
1431785167.440000, /muse/eeg, 863.614685059, 819.200195312, 860.324707031, 847.164855957
1431785167.440000, /muse/eeg, 843.874938965, 817.555236816, 868.549621582, 843.874938965
1431785167.440000, /muse/eeg, 858.679748535, 819.200195312, 870.194580078, 860.324707031
1431785167.441000, /muse/eeg, 863.614685059, 820.845214844, 860.324707031, 835.650024414
1431785167.441000, /muse/eeg, 843.874938965, 820.845214844, 866.904663086, 842.229919434
1431785167.441000, /muse/eeg, 847.164855957, 825.780151367, 865.259643555, 834.005004883
1431785167.441000, /muse/eeg, 847.164855957, 824.135131836, 861.969726562, 815.91027832
1431785167.441000, /muse/eeg, 845.519897461, 820.845214844, 870.194580078, 840.584960938
1431785167.441000, /muse/eeg, 840.584960938, 822.49017334, 861.969726562, 838.940002441
1431785167.441000, /muse/eeg, 845.519897461, 824.135131836, 860.324707031, 843.874938965
1431785167.441000, /muse/eeg, 834.005004883, 820.845214844, 860.324707031, 835.650024414
1431785167.441000, /muse/eeg, 829.070068359, 820.845214844, 868.549621582, 843.874938965
1431785167.441000, /muse/eeg, 838.940002441, 822.49017334, 863.614685059, 843.874938965
1431785167.441000, /muse/eeg, 842.229919434, 819.200195312, 857.034729004, 852.09979248
1431785167.441000, /muse/acc, 54.6875839233, 996.095336914, 156.250244141
1431785167.479000, /muse/acc, 54.6875839233, 1000.00158691, 152.343994141
1431785167.479000, /muse/drlref, 1651612.875, 1654838.75
1431785167.496000, /muse/acc, 54.6875839233, 996.095336914, 156.250244141
1431785167.521000, /muse/eeg, 847.164855957, 817.555236816, 860.324707031, 835.650024414
1431785167.521000, /muse/eeg/quantization, 1, 1, 1, 1
1431785167.521000, /muse/eeg, 848.809875488, 819.200195312, 852.09979248, 842.229919434
1431785167.521000, /muse/eeg, 852.09979248, 815.91027832, 865.259643555, 835.650024414
1431785167.521000, /muse/eeg, 852.09979248, 814.265258789, 861.969726562, 848.809875488
1431785167.521000, /muse/eeg, 845.519897461, 812.620300293, 857.034729004, 837.29498291
1431785167.521000, /muse/eeg, 848.809875488, 815.91027832, 858.679748535, 845.519897461
1431785167.522000, /muse/elements/alpha_relative, 0.16744773, 0.17780843, 0.24552548, 0.24632141
1431785167.522000, /muse/elements/beta_relative, 0.24089985, 0.09806313, 0.23466402, 0.19492458
1431785167.522000, /muse/elements/delta_relative, 0.20092334, 0.44311222, 0.18939582, 0.22119829
1431785167.522000, /muse/elements/gamma_relative, 0.18286717, 0.031754006, 0.16773464, 0.19541547
1431785167.522000, /muse/elements/theta_relative, 0.20786193, 0.24926221, 0.16268004, 0.14214025
1431785167.522000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785167.522000, /muse/elements/is_good, 1, 1, 1, 1
1431785167.522000, /muse/elements/blink, 0
1431785167.522000, /muse/elements/jaw_clench, 0
1431785167.522000, /muse/elements/touching_forehead, 1
1431785167.522000, /muse/elements/experimental/concentration, 0.5729918
1431785167.522000, /muse/elements/experimental/mellow, 0.3688281
1431785167.522000, /muse/elements/raw_fft0, 9.077719, 13.46918, 14.447241, 13.65997, 13.456593, 12.671089, 8.500029, 8.592453, 5.97677, 4.296827, 2.8500478, -0.590947, -2.8927622, 0.04857914, -2.3240502, -3.9134755, -9.16419, -7.5276055, -7.2303557, -4.5606966, -5.6897225, -12.054882, -11.205293, -9.993407, -14.300775, -13.474247, -9.566091, -8.9442, -5.237275, -5.1972322, -2.5313613, -8.250265, -3.8495991, -0.2374573, -5.013695, -7.9413385, -3.693518, -1.784496, -7.905128, -4.9895654, -6.2732077, -6.4458117, -5.8539076, -10.61345, -7.2928843, -7.651151, -10.915558, -9.976855, -8.826403, -9.600646, -6.5508075, -8.433751, -14.48059, -10.6231575, -9.4700165, -14.511411, -18.29281, -21.258907, -26.376278, -23.961191, -17.836514, -14.654378, -15.403513, -10.883333, -9.532995, -11.640477, -10.580487, -12.566868, -10.372327, -8.27332, -9.183913, -9.546095, -7.6563168, -4.1295347, -2.4023845, -5.89026, -5.045239, -5.393345, -5.160424, -8.930632, -9.390011, -9.856422, -7.889912, -8.24966, -8.362672, -10.236574, -9.857639, -11.913277, -9.228391, -6.2477293, -5.2695346, -15.075555, -11.736256, -6.5971756, -6.842043, -9.287398, -12.321881, -14.792621, -10.518794, -10.035607, -6.7022614, -7.5554914, -6.647985, -9.467359, -15.096954, -12.388905, -10.02225, -9.759969, -11.079272, -10.486443, -6.5006857, -8.537288, -8.817519, -6.916424, -10.019946, -18.346329, -10.16033, -8.414638, -10.997744, -9.195906, -10.782571, -14.684897, -13.919191, -16.053555, -17.080858, -17.604925, -19.817951, -11.510842, -12.4140415
1431785167.522000, /muse/elements/raw_fft1, -2.6633508, 2.0127313, 1.6685501, 2.0023181, -3.7818065, -3.401478, -3.7057362, -2.7966404, -3.9417052, -5.6134543, -7.178196, -8.794611, -12.629123, -11.699312, -12.298918, -12.258612, -11.732428, -12.769224, -13.438769, -13.457244, -19.044237, -18.583773, -13.381225, -15.455402, -13.588567, -11.689452, -14.554462, -16.386414, -16.564377, -15.74535, -14.19811, -18.698044, -20.588428, -17.48236, -16.456486, -20.449772, -17.799065, -13.373568, -16.936968, -17.579655, -15.4028425, -18.292658, -21.049612, -21.61662, -19.127857, -19.136429, -18.665274, -21.918997, -23.716839, -19.72655, -20.317865, -27.006758, -22.921747, -20.479473, -21.108385, -27.90021, -30.54199, -30.119047, -27.814066, -28.736637, -32.9459, -27.29999, -19.313103, -19.824228, -24.599852, -20.285025, -17.618654, -19.907711, -23.28651, -17.690655, -16.886467, -17.477276, -17.233624, -23.328527, -22.210499, -21.940763, -19.211746, -21.048506, -24.353106, -20.290945, -19.486559, -19.748901, -18.462582, -22.679785, -20.240501, -20.962341, -29.436321, -27.670006, -21.238579, -21.032671, -22.71662, -23.841782, -16.411177, -16.20704, -18.87911, -21.967846, -18.57351, -18.254602, -22.515295, -23.275349, -30.49097, -27.771275, -23.578117, -28.34232, -24.829163, -25.252932, -22.143827, -21.697044, -24.29779, -25.192213, -23.437372, -20.58315, -24.097786, -25.079243, -27.111301, -27.898169, -20.179487, -21.179081, -27.981544, -32.909206, -30.28909, -26.48085, -27.408016, -26.186148, -26.134462, -32.75544, -39.54135, -31.351858, -29.128765
1431785167.523000, /muse/elements/raw_fft2, -6.2727017, -2.0313272, -0.006727986, -1.5975214, -3.7144454, -6.7262373, -2.2519603, -2.5870483, -4.804789, -5.480099, -4.8529634, -2.5391066, -5.050935, -13.824627, -9.972655, -6.492567, -6.495227, -9.398158, -11.23954, -11.166488, -13.254855, -9.923209, -12.891769, -12.581848, -7.9963355, -13.374049, -12.309569, -12.007453, -10.915943, -14.752418, -13.114281, -7.2540207, -4.8881774, -6.633744, -7.5002675, -12.860075, -10.082916, -10.720639, -9.470136, -11.114462, -15.325059, -15.835652, -6.628908, -6.379545, -6.358227, -9.109371, -10.349536, -8.842263, -7.944442, -10.912289, -8.179995, -9.8013525, -10.882728, -11.25551, -11.50073, -19.781116, -21.36455, -23.45303, -28.870888, -30.063477, -23.736847, -15.466952, -14.413564, -18.7173, -18.424038, -13.114088, -14.882496, -12.662613, -12.353748, -8.766663, -11.504805, -16.767094, -13.838755, -13.869706, -6.627827, -10.529625, -16.08404, -10.949384, -10.337861, -8.482683, -8.531837, -12.884794, -18.306437, -18.544407, -10.103562, -9.41229, -14.582917, -13.752137, -11.544119, -14.913285, -11.707155, -12.39372, -11.401865, -13.486776, -15.623004, -10.1042185, -9.356559, -17.942856, -19.197859, -16.809875, -12.088505, -9.752703, -15.018778, -15.433386, -15.616445, -14.659091, -11.325201, -11.24182, -14.064951, -18.169811, -14.824492, -12.594296, -15.440454, -15.935262, -17.135357, -15.82726, -5.4696927, -6.1117043, -15.813884, -17.070065, -17.685478, -20.1304, -17.740635, -19.65892, -13.850953, -19.229132, -22.250921, -23.3024, -31.866524
1431785167.523000, /muse/elements/raw_fft3, 8.8573675, 13.21713, 14.260189, 14.325197, 13.819173, 12.5833435, 9.154183, 8.659558, 6.086045, 4.5006385, 1.9340762, 0.8890524, -2.0499325, -1.91204, -2.395704, -2.4850008, -4.9048257, -6.7309074, -8.510753, -8.454584, -7.8729215, -5.8926353, -8.902908, -10.683422, -9.264119, -14.840931, -11.1084585, -4.4378, -6.48147, -6.99245, -4.7496843, -3.9003544, -4.785838, -3.957432, -10.179755, -8.730852, -6.168255, -5.2565227, -5.621048, -3.1553762, -2.489781, -4.9835973, -9.616645, -5.7865334, -8.020264, -12.309023, -13.812394, -13.084129, -7.302998, -6.412795, -10.156235, -8.350611, -15.675241, -10.918903, -8.792018, -8.18537, -11.2921095, -17.879673, -20.1516, -26.643272, -25.27524, -14.28795, -13.490186, -11.198246, -10.029818, -10.034426, -7.7023716, -7.62874, -8.489618, -8.514854, -5.2320194, -6.3044224, -9.568245, -6.604094, -3.2617254, -4.9929543, -6.8632236, -5.6285863, -8.493449, -13.805901, -14.830417, -11.624965, -12.730221, -5.9916277, -3.353512, -7.2174587, -15.122707, -13.352383, -17.732595, -7.996009, -5.8791575, -13.671267, -16.121145, -12.730189, -10.299289, -12.631912, -8.400791, -9.925826, -13.692511, -6.7948804, -12.046799, -13.1682005, -13.50256, -14.4574995, -8.108553, -8.957116, -10.852608, -12.742762, -11.481747, -10.6683855, -14.086998, -10.702501, -12.009506, -15.445872, -16.710981, -12.562209, -1.14778, -3.7978477, -11.462655, -11.40734, -10.580037, -14.354436, -20.109398, -17.320395, -15.243728, -16.933838, -18.105846, -14.613777, -15.837639
1431785167.523000, /muse/elements/low_freqs_absolute, 0.9960517, 0.6905615, 0.5886626, 0.91315687
1431785167.523000, /muse/elements/alpha_absolute, 0.60843575, 0.100172795, 0.43212295, 0.7443476
1431785167.523000, /muse/elements/beta_absolute, 0.766393, -0.15827377, 0.4124729, 0.642712
1431785167.523000, /muse/elements/delta_absolute, 0.68758684, 0.49673417, 0.31939676, 0.6976271
1431785167.523000, /muse/elements/gamma_absolute, 0.6466922, -0.64798105, 0.26664913, 0.6438043
1431785167.523000, /muse/elements/theta_absolute, 0.7023314, 0.2468769, 0.2533607, 0.5055625
1431785167.523000, /muse/elements/alpha_session_score, 0.8947368, 0.5625, 0.37931034, 1.0
1431785167.523000, /muse/elements/beta_session_score, 0.6111111, 0.4, 0.94736844, 0.33333334
1431785167.523000, /muse/elements/delta_session_score, 0.7419355, 0.79545456, 0.0, 0.72131145
1431785167.523000, /muse/elements/gamma_session_score, 0.82051283, 0.5555556, 1.0, 0.7058824
1431785167.523000, /muse/elements/theta_session_score, 1.0, 0.70731705, 0.0, 0.6944444
1431785167.523000, /muse/eeg, 857.034729004, 820.845214844, 845.519897461, 861.969726562
1431785167.523000, /muse/eeg, 855.389770508, 820.845214844, 853.744812012, 829.070068359
1431785167.523000, /muse/eeg, 855.389770508, 820.845214844, 861.969726562, 850.454833984
1431785167.523000, /muse/eeg, 861.969726562, 820.845214844, 861.969726562, 848.809875488
1431785167.523000, /muse/eeg, 850.454833984, 822.49017334, 858.679748535, 850.454833984
1431785167.523000, /muse/eeg, 855.389770508, 825.780151367, 837.29498291, 845.519897461
1431785167.524000, /muse/eeg, 853.744812012, 822.49017334, 835.650024414, 848.809875488
1431785167.524000, /muse/eeg, 861.969726562, 825.780151367, 847.164855957, 853.744812012
1431785167.524000, /muse/eeg, 866.904663086, 820.845214844, 848.809875488, 842.229919434
1431785167.524000, /muse/eeg, 850.454833984, 815.91027832, 852.09979248, 837.29498291
1431785167.524000, /muse/acc, 54.6875839233, 996.095336914, 152.343994141
1431785167.524000, /muse/acc, 54.6875839233, 996.095336914, 152.343994141
1431785167.535000, /muse/acc, 54.6875839233, 996.095336914, 152.343994141
1431785167.555000, /muse/acc, 54.6875839233, 996.095336914, 156.250244141
1431785167.588000, /muse/eeg, 842.229919434, 819.200195312, 855.389770508, 858.679748535
1431785167.588000, /muse/eeg/quantization, 1, 1, 1, 1
1431785167.588000, /muse/eeg, 860.324707031, 817.555236816, 857.034729004, 850.454833984
1431785167.588000, /muse/eeg, 847.164855957, 819.200195312, 845.519897461, 845.519897461
1431785167.588000, /muse/eeg, 852.09979248, 819.200195312, 852.09979248, 840.584960938
1431785167.588000, /muse/eeg, 848.809875488, 815.91027832, 855.389770508, 830.715087891
1431785167.588000, /muse/eeg, 850.454833984, 815.91027832, 842.229919434, 847.164855957
1431785167.588000, /muse/eeg, 845.519897461, 817.555236816, 845.519897461, 834.005004883
1431785167.588000, /muse/eeg, 860.324707031, 815.91027832, 837.29498291, 845.519897461
1431785167.588000, /muse/eeg, 865.259643555, 810.975280762, 832.360046387, 857.034729004
1431785167.588000, /muse/eeg, 853.744812012, 814.265258789, 830.715087891, 847.164855957
1431785167.588000, /muse/eeg, 853.744812012, 812.620300293, 832.360046387, 840.584960938
1431785167.588000, /muse/eeg, 855.389770508, 810.975280762, 830.715087891, 842.229919434
1431785167.588000, /muse/elements/alpha_relative, 0.16689211, 0.16000845, 0.2327943, 0.25051355
1431785167.588000, /muse/elements/beta_relative, 0.23328097, 0.08215126, 0.21982197, 0.20223317
1431785167.588000, /muse/elements/delta_relative, 0.19345488, 0.4802813, 0.21423735, 0.20137663
1431785167.588000, /muse/elements/gamma_relative, 0.17918126, 0.02940612, 0.16460769, 0.19422624
1431785167.588000, /muse/elements/theta_relative, 0.22719078, 0.24815288, 0.16853867, 0.15165041
1431785167.588000, /muse/elements/horseshoe, 1.0, 1.0, 1.0, 1.0
1431785167.588000, /muse/elements/is_good, 1, 1, 1, 1
1431785167.588000, /muse/elements/blink, 0
1431785167.588000, /muse/elements/jaw_clench, 0
1431785167.588000, /muse/elements/touching_forehead, 1
1431785167.588000, /muse/elements/experimental/concentration, 0.5854916
1431785167.588000, /muse/elements/experimental/mellow, 0.38464913
1431785167.588000, /muse/elements/raw_fft0, 9.238999, 14.824457, 16.24158, 15.238558, 14.789255, 13.774591, 9.706203, 9.602277, 7.1948934, 5.2810235, 3.2326448, -0.015601238, -2.1617424, 0.61547667, -1.7515268, -4.3454647, -9.8444805, -7.0750036, -7.6508613, -5.114224, -5.8067465, -10.944412, -10.584351, -9.97968, -14.941752, -13.322387, -9.141584, -9.232813, -5.8155537, -6.5007677, -3.474369, -8.063602, -4.4118466, -0.057807613, -5.0069704, -7.713915, -3.605738, -1.2269983, -7.463328, -5.456298, -6.4743752, -7.5824943, -7.478738, -11.057124, -6.4239717, -8.521472, -11.937251, -8.840785, -8.614547, -9.526267, -5.8911114, -7.971277, -13.189276, -11.318902, -10.209434, -14.130886, -18.029234, -20.836182, -25.838306, -23.979006, -18.30884, -15.099974, -16.707209, -10.754053, -9.45336, -11.319476, -10.386454, -11.783627, -9.886705, -7.685923, -9.199796, -9.356018, -7.8233433, -3.56837, -1.6335903, -5.79967, -5.5630536, -5.547263, -5.594378, -8.784786, -9.402467, -10.157171, -8.3884535, -7.9281955, -8.666662, -11.489627, -10.538974, -12.947862, -9.965349, -5.772632, -5.3919606, -15.37111, -10.796872, -5.723277, -6.775431, -9.193375, -12.589687, -14.819937, -10.994426, -11.523983, -7.6563077, -8.420952, -5.644799, -8.031688, -13.066731, -12.163163, -10.564767, -9.876003, -11.225779, -10.4976635, -7.7356224, -9.755328, -9.078157, -7.2079325, -10.23092, -18.266724, -10.548059, -8.7239, -11.434116, -8.827129, -10.321823, -14.462709, -13.453963, -16.359138, -16.925291, -17.286768, -20.245434, -12.076681, -12.504173
1431785167.589000, /muse/elements/raw_fft1, -2.879161, 1.9742006, 2.9424238, 3.2681696, -2.0849035, -2.243953, -2.5125272, -2.3296943, -3.8015075, -6.1164045, -8.431488, -9.675607, -12.443566, -11.386296, -11.743535, -12.701957, -11.573253, -12.99471, -13.278577, -13.378236, -19.220919, -19.240116, -12.59383, -14.543683, -13.390523, -11.785098, -14.635158, -16.373741, -16.163883, -16.42867, -14.980589, -18.689442, -20.767159, -16.722776, -16.04922, -20.316942, -17.835247, -13.314043, -16.770105, -17.164751, -14.742312, -17.305992, -20.392952, -20.80749, -18.15234, -18.783165, -18.212734, -20.127028, -23.379745, -19.999662, -19.917814, -26.545435, -22.851738, -20.624075, -21.21067, -27.807547, -31.028305, -29.691675, -27.736998, -29.075775, -34.230244, -27.969645, -19.561464, -19.76247, -25.02453, -20.350769, -17.71855, -20.295748, -23.548584, -17.429916, -16.30098, -17.412594, -17.089832, -22.431927, -22.103184, -20.29684, -18.12481, -20.250715, -23.643724, -19.969845, -19.492762, -19.756607, -18.130589, -22.925646, -19.751387, -20.837677, -28.569056, -27.360712, -20.902521, -21.397549, -22.73644, -22.541634, -16.034763, -16.47881, -18.734526, -21.470308, -18.75665, -18.886534, -22.095812, -22.23429, -29.801458, -27.327576, -23.30463, -28.218882, -24.434618, -25.880236, -22.581312, -21.873314, -24.286392, -24.528822, -22.526846, -20.138716, -22.621264, -25.24544, -27.425465, -28.005959, -20.809254, -21.22817, -28.193165, -33.236736, -29.997595, -26.8654, -29.262217, -27.807922, -26.868141, -32.410065, -38.32842, -32.107147, -30.77003
